DistrictId,WardId,StreetId,Size,Rooms,Toilets,Floors,Type,FurnishingSell,Characteristics,Urgent,Price
20,262,2545,85.0,3,4,1,Nhà phố liền kề,Hoàn thiện cơ bản,Hẻm xe hơi,0,862000000.0
18,233,2205,65.0,2,2,2,"Nhà ngõ, hẻm",,,0,5950000000.0
8,88,814,48.7,3,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,3890000000.0
15,184,1810,62.0,6,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,9300000000.0
18,238,2260,90.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,12000000000.0
17,214,2040,50.0,3,3,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,11000000000.0
12,152,1329,76.0,3,4,2,Nhà phố liền kề,Nội thất đầy đủ,,1,5650000000.0
12,145,1255,36.0,3,0,0,"Nhà mặt phố, mặt tiền",,,0,2630000000.0
20,253,2491,100.0,3,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,850000000.0
15,182,1792,98.0,4,4,3,Nhà biệt thự,Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,13200000000.0
18,225,2121,57.6,3,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Nhà nở hậu,0,4850000000.0
16,203,1949,50.0,4,3,44,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hiện trạng khác,0,6000000000.0
19,250,2478,39.0,4,3,4,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,4950000000.0
13,165,1516,51.0,2,1,0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Nhà nở hậu,0,2900000000.0
17,215,2046,24.0,2,3,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,4800000000.0
23,302,2707,99.0,2,1,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,680000000.0
10,125,1109,36.0,3,4,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6500000000.0
19,242,2327,28.0,2,3,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,3980000000.0
10,119,1061,50.0,6,0,0,"Nhà ngõ, hẻm",,,0,10800000000.0
16,197,1884,24.0,2,3,4,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,5000000000.0
14,174,1726,44.0,2,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2200000000.0
15,181,1784,38.0,6,6,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,7000000000.0
14,166,1527,55.0,2,1,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4400000000.0
11,137,1195,39.0,3,2,0,"Nhà mặt phố, mặt tiền",,,0,8000000000.0
16,211,2014,25.0,3,3,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,2500000000.0
19,250,2474,80.0,4,4,0,"Nhà ngõ, hẻm",,,0,4500000000.0
16,203,1948,54.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5200000000.0
8,85,749,32.0,4,3,4,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,5980000000.0
11,140,1211,45.0,6,6,5,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,7700000000.0
12,146,1259,117.0,2,2,1,Nhà phố liền kề,Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu,Hiện trạng khác",1,6799000000.0
19,248,2451,50.0,1,0,0,"Nhà ngõ, hẻm",,,0,5350000000.0
8,84,746,15.0,3,2,4,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Nhà nở hậu,0,1530000000.0
13,160,1464,89.99,5,0,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,4200000000.0
16,199,1898,43.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4900000000.0
20,253,2497,96.5,3,2,0,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,830000000.0
7,82,733,56.0,3,0,0,"Nhà ngõ, hẻm",,,0,6600000000.0
16,205,1965,117.4,8,6,5,Nhà biệt thự,Hoàn thiện cơ bản,Hẻm xe hơi,1,12800000000.0
18,235,2219,17.0,2,2,2,"Nhà ngõ, hẻm",,Nhà nở hậu,0,2100000000.0
12,153,1356,33.0,2,2,0,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,0,1150000000.0
16,206,1974,72.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6900000000.0
20,260,2538,86.0,2,3,1,Nhà phố liền kề,Nội thất đầy đủ,Hẻm xe hơi,1,899000000.0
19,241,2314,123.0,10,0,0,"Nhà mặt phố, mặt tiền",,,0,15500000000.0
10,125,1109,26.0,2,3,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5750000000.0
14,174,1727,40.0,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,2260000000.0
7,81,717,60.0,6,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4650000000.0
17,216,2053,41.0,4,0,4,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,7400000000.0
14,172,1668,64.0,3,2,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4300000000.0
14,172,1668,64.0,3,2,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4250000000.0
16,204,1955,78.0,3,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,8199999999.999999
8,87,785,40.3,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,4600000000.0
13,156,1412,74.0,5,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8900000000.0
15,192,1859,53.0,4,0,3,"Nhà mặt phố, mặt tiền",,,0,10500000000.0
13,159,1444,60.8,3,2,2,"Nhà ngõ, hẻm",Bàn giao thô,Nhà nở hậu,0,5200000000.0
7,73,576,48.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,2700000000.0
14,168,1577,64.0,3,2,2,"Nhà mặt phố, mặt tiền",,,0,4600000000.0
12,147,1271,20.0,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,850000000.0
12,147,1269,26.0,2,2,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,780000000.0
7,82,729,54.0,2,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,4500000000.0
14,174,1727,60.0,5,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6100000000.0
14,169,1616,40.0,3,2,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3100000000.0
7,76,615,33.0,2,1,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,1,3350000000.0
13,156,1391,100.0,4,3,3,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,Hẻm xe hơi,0,14000000000.0
24,310,2748,49.0,2,2,2,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,0,2500000000.0
14,171,1653,30.0,2,2,2,"Nhà ngõ, hẻm",,,1,2990000000.0
12,147,1275,100.0,4,0,0,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,7150000000.0
7,82,733,60.0,2,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6600000000.0
12,153,1347,127.0,4,5,2,Nhà biệt thự,Nội thất cao cấp,,0,8500000000.0
24,312,2755,80.0,4,0,0,"Nhà ngõ, hẻm",,,0,8500000000.0
7,74,589,24.0,2,3,4,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,1500000000.0
16,204,1955,40.0,2,2,0,"Nhà ngõ, hẻm",,Nhà nở hậu,0,3650000000.0
8,92,844,124.0,4,4,4,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Nhà nở hậu,0,10500000000.0
18,230,2184,59.0,3,3,3,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,7100000000.0
16,198,1895,68.0,1,1,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8199999999.999999
20,262,2545,75.0,3,2,1,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,1,900000000.0
18,239,2278,75.0,4,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,14000000000.0
6,72,567,32.0,2,2,2,"Nhà ngõ, hẻm",,,0,2400000000.0
16,204,1955,44.0,4,0,0,"Nhà ngõ, hẻm",,,0,3000000000.0
19,246,2386,31.5,2,2,4,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,0,5950000000.0
12,153,1363,40.0,3,3,0,"Nhà mặt phố, mặt tiền",,,0,1380000000.0
14,169,1618,56.0,4,3,4,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,4950000000.0
12,148,1278,98.0,4,5,0,Nhà biệt thự,Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,10490000000.0
12,148,12921,84.0,2,2,0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,4250000000.0
20,253,2491,50.0,2,3,22,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,1100000000.0
14,173,1712,100.0,4,5,3,Nhà phố liền kề,,,0,11500000000.0
19,250,2481,47.2,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,3500000000.0
14,172,1670,80.0,3,3,1,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,6300000000.0
16,211,2013,38.0,2,2,0,"Nhà ngõ, hẻm",,,0,4150000000.0000005
20,259,2531,40.5,3,2,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,485000000.0
15,190,1839,24.0,2,2,2,"Nhà ngõ, hẻm",,Nhà nở hậu,0,2900000000.0
8,97,870,67.0,3,1,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4500000000.0
14,169,1621,40.0,3,3,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,4000000000.0
8,98,878,57.0,2,0,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,3300000000.0
14,173,1693,80.0,4,6,4,"Nhà mặt phố, mặt tiền",,,0,10700000000.0
18,233,2207,33.0,3,3,4,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5800000000.0
20,265,2555,56.0,4,3,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà chưa hoàn công,Đất chưa chuyển thổ",0,1900000000.0
12,148,1280,126.0,3,0,0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,6650000000.0
19,245,2366,62.0,2,2,2,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,5300000000.0
14,168,1580,58.8,4,5,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6400000000.0
16,203,1948,48.0,2,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4099999999.9999995
18,239,2291,60.0,3,4,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,,1,6500000000.0
14,171,1653,10.0,2,1,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,650000000.0
16,208,1989,30.0,3,3,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,3450000000.0
14,172,1670,65.0,5,6,5,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,0,6300000000.0
16,200,1916,80.0,5,6,5,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,11600000000.0
16,206,1973,36.0,3,3,0,"Nhà ngõ, hẻm",,,0,4750000000.0
14,172,1673,60.0,5,5,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,4700000000.0
20,253,2491,100.0,3,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,1100000000.0
10,125,1109,30.0,2,3,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6500000000.0
16,203,1949,72.0,5,5,4,"Nhà mặt phố, mặt tiền",,,1,6000000000.0
15,189,1836,36.0,3,4,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,7300000000.0
16,210,2002,48.0,4,5,0,"Nhà mặt phố, mặt tiền",,,0,6350000000.0
16,211,2016,55.0,5,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5000000000.0
14,169,1618,46.5,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,4280000000.0000005
14,172,1670,74.0,3,3,3,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",0,6000000000.0
12,149,1297,35.0,2,0,0,"Nhà ngõ, hẻm",,,0,1500000000.0
14,169,1622,112.0,6,6,4,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,0,12000000000.0
18,235,2214,24.0,2,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,3390000000.0
19,240,2302,64.0,4,4,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,7900000000.0
13,162,1493,55.0,3,0,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,4400000000.0
14,167,1559,90.0,4,4,4,"Nhà mặt phố, mặt tiền",,,0,9000000000.0
14,171,1653,72.5,3,2,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4400000000.0
14,171,1652,56.0,3,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,4000000000.0
8,89,829,77.8,2,1,1,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu,Hiện trạng khác",0,4800000000.0
13,158,1440,61.0,3,3,2,"Nhà mặt phố, mặt tiền",,,0,4150000000.0000005
16,205,1958,56.0,3,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6450000000.0
11,129,1139,18.0,2,2,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hiện trạng khác,0,1700000000.0
20,266,2570,85.0,4,4,3,Nhà phố liền kề,Bàn giao thô,Nhà dính quy hoạch / lộ giới,0,7000000000.0
19,246,2400,68.0,5,4,2,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6700000000.0
7,80,715,36.0,4,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,6500000000.0
9,106,939,89.0,2,0,0,"Nhà mặt phố, mặt tiền",,Nhà nở hậu,1,6950000000.0
17,219,2075,32.0,3,4,4,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,6850000000.0
16,208,1992,24.0,2,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,1450000000.0
12,147,1269,90.0,2,1,1,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3500000000.0
15,176,1750,46.0,4,5,5,"Nhà ngõ, hẻm",,,0,6900000000.0
16,206,1975,41.0,2,2,2,"Nhà ngõ, hẻm",,,0,3000000000.0
14,168,1580,54.0,3,3,3,Nhà phố liền kề,Nội thất đầy đủ,Hẻm xe hơi,0,4750000000.0
23,303,2715,20.0,2,2,1,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,670000000.0
16,205,1967,72.0,5,5,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6000000000.0
14,171,1652,48.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,3870000000.0
7,79,678,72.0,4,3,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Nhà nở hậu,Hẻm xe hơi",1,5500000000.0
8,91,839,25.5,2,3,3,"Nhà ngõ, hẻm",,,0,2950000000.0
16,210,2009,83.0,5,0,0,"Nhà ngõ, hẻm",,,0,7100000000.0
14,169,1591,24.0,2,2,2,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,2880000000.0
7,80,715,19.0,1,1,1,"Nhà ngõ, hẻm",,Hiện trạng khác,0,890000000.0
16,205,1963,40.0,3,3,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,1,2550000000.0
23,305,2725,47.97,2,2,0,"Nhà ngõ, hẻm",,,1,355000000.0
12,147,1269,50.0,4,5,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,1,4550000000.0
8,91,837,30.0,2,2,1,"Nhà ngõ, hẻm",,Nhà nở hậu,0,3790000000.0
15,184,1805,67.0,4,0,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,7500000000.0
1,7,75,31.0,2,2,2,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,0,8500000000.0
23,299,2689,101.0,4,4,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,3999000000.0
9,99,881,90.0,2,1,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,6500000000.0
12,148,1281,110.0,3,3,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4999000000.0
14,171,1657,44.0,5,3,6,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,6500000000.0
16,206,1974,80.0,5,4,4,"Nhà ngõ, hẻm",,"Hẻm xe hơi,Nhà nở hậu",1,6499000000.0
13,162,1492,120.0,8,6,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4500000000.0
23,305,2725,48.0,3,2,2,Nhà phố liền kề,,Hẻm xe hơi,1,580000000.0
20,259,2533,118.0,2,1,0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hiện trạng khác,0,2250000000.0
15,190,1839,117.0,8,0,0,"Nhà ngõ, hẻm",,,0,10500000000.0
15,182,1789,79.0,6,6,4,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,11500000000.0
17,216,2053,25.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,2680000000.0
8,97,867,14.0,1,1,0,"Nhà ngõ, hẻm",,,0,650000000.0
16,204,1955,12.5,2,1,1,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,0,1610000000.0
16,209,1993,56.0,4,3,3,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,5150000000.0
12,147,1274,36.0,2,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,3680000000.0
14,169,1590,43.0,4,3,3,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,0,4850000000.0
23,302,2706,97.0,3,3,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,4300000000.0
14,168,1568,40.0,2,0,0,"Nhà ngõ, hẻm",,,0,3800000000.0
16,205,1962,50.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4900000000.0
14,169,1616,40.0,2,2,0,"Nhà ngõ, hẻm",,,0,3850000000.0
12,150,1304,40.0,1,0,0,"Nhà ngõ, hẻm",,,0,1350000000.0
6,62,499,48.0,4,3,4,"Nhà ngõ, hẻm",,,0,5250000000.0
13,164,1512,64.0,3,3,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,5500000000.0
18,228,2158,55.0,3,0,0,"Nhà ngõ, hẻm",,,0,5700000000.0
12,147,1271,64.0,4,5,3,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,0,5800000000.0
14,170,1647,48.0,2,0,0,"Nhà ngõ, hẻm",,,0,3420000000.0
15,183,1799,60.0,6,5,3,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,6950000000.0
23,301,2697,60.0,3,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,,1,3250000000.0
13,154,1371,53.4,3,3,2,Nhà phố liền kề,Nội thất đầy đủ,Hẻm xe hơi,0,3900000000.0
8,87,787,54.8,1,0,0,"Nhà ngõ, hẻm",,Nhà nở hậu,0,4500000000.0
14,169,1614,35.75,2,2,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,2450000000.0
16,211,2017,34.0,3,3,2,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,4300000000.0
14,172,1670,48.0,3,3,3,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Hẻm xe hơi,0,4900000000.0
2,15,173,94.0,3,0,0,"Nhà mặt phố, mặt tiền",,Hẻm xe hơi,0,5800000000.0
19,241,2308,57.0,3,3,2,"Nhà ngõ, hẻm",Nội thất cao cấp,,0,5200000000.0
16,205,1965,54.0,4,4,0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Hẻm xe hơi,0,10890000000.0
18,234,2208,64.0,4,5,44,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,9200000000.0
12,147,1269,18.0,2,2,1,"Nhà ngõ, hẻm",,,0,790000000.0
17,218,2068,73.0,4,4,4,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,8800000000.0
24,313,2759,32.0,2,2,2,"Nhà ngõ, hẻm",,,0,1390000000.0
19,243,2345,64.0,6,4,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,10500000000.0
17,219,2076,54.0,4,4,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8500000000.0
15,187,1824,21.0,2,1,2,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,"Hẻm xe hơi,Hiện trạng khác",1,3300000000.0
19,246,2405,54.0,4,4,3,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,7000000000.0
14,172,1672,41.0,2,0,0,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,3950000000.0
16,209,1997,51.0,4,4,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6100000000.0
14,168,1586,64.0,2,0,0,"Nhà ngõ, hẻm",,,0,4099999999.9999995
18,225,2124,136.0,5,6,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,13800000000.0
18,232,2197,29.0,2,2,1,"Nhà ngõ, hẻm",,,1,4250000000.0
19,242,2327,82.0,1,1,0,"Nhà ngõ, hẻm",Bàn giao thô,,0,6900000000.0
20,253,2500,76.0,1,1,0,"Nhà mặt phố, mặt tiền",Bàn giao thô,Nhà nát,0,650000000.0
14,169,1593,36.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,3750000000.0
11,131,1154,35.0,4,3,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,6200000000.0
19,245,2378,120.0,6,4,2,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,9000000000.0
14,170,1630,60.0,2,2,2,"Nhà mặt phố, mặt tiền",,,0,5400000000.0
12,146,1260,72.0,10,0,0,"Nhà ngõ, hẻm",,,0,5300000000.0
8,96,863,90.0,3,1,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,4390000000.0
23,297,2673,80.0,2,1,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hiện trạng khác,Nhà nát,Hẻm xe hơi",0,1400000000.0
14,171,1664,50.0,4,3,4,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",0,5490000000.0
23,297,2673,80.0,2,1,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,1400000000.0
18,227,2139,46.0,3,0,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,6900000000.0
13,156,1410,33.0,2,0,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,2100000000.0
16,203,1950,69.0,5,5,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,4300000000.0
11,137,1194,92.0,4,0,0,"Nhà mặt phố, mặt tiền",,"Hẻm xe hơi,Nhà nở hậu",0,8000000000.0
9,103,909,80.0,3,0,0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,4200000000.0
19,244,2363,96.0,6,6,5,"Nhà ngõ, hẻm",Nội thất cao cấp,"Hẻm xe hơi,Nhà nở hậu",1,10200000000.0
19,244,2363,96.0,8,5,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,"Hẻm xe hơi,Nhà nở hậu",0,10000000000.0
13,162,1485,120.0,4,5,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,7100000000.0
18,235,2214,51.0,3,0,0,"Nhà ngõ, hẻm",,,0,4990000000.0
14,170,1647,54.0,4,0,3,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Hẻm xe hơi,0,4500000000.0
19,244,2352,88.0,3,0,0,"Nhà ngõ, hẻm",,,0,5500000000.0
19,243,2343,40.0,2,2,2,"Nhà ngõ, hẻm",Nội thất đầy đủ,,0,4200000000.0
19,246,2404,68.0,3,0,0,"Nhà ngõ, hẻm",,,0,4750000000.0
19,246,2383,34.0,3,2,3,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,0,5850000000.0
19,243,2343,40.0,2,2,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,4200000000.0
8,97,868,24.0,2,3,3,"Nhà ngõ, hẻm",,Nhà nở hậu,0,1480000000.0
16,208,1990,55.0,4,0,0,"Nhà ngõ, hẻm",,,0,6800000000.0
13,162,1493,64.0,3,2,2,"Nhà ngõ, hẻm",Nội thất cao cấp,Hẻm xe hơi,1,4200000000.0
4,37,349,10.8,1,1,2,"Nhà ngõ, hẻm",,,0,1280000000.0
6,70,554,27.0,2,2,2,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,"Hẻm xe hơi,Nhà nở hậu",0,3600000000.0
12,151,1314,113.0,6,6,1,"Nhà ngõ, hẻm",Nội thất đầy đủ,Hẻm xe hơi,0,5690000000.0
7,76,615,48.0,4,4,3,"Nhà ngõ, hẻm",,,0,5100000000.0
17,217,2062,40.0,3,5,5,"Nhà ngõ, hẻm",Nội thất đầy đủ,Nhà nở hậu,1,7590000000.0
19,246,2389,64.0,2,3,2,"Nhà mặt phố, mặt tiền",,Nhà nở hậu,0,8900000000.0
15,183,1799,58.0,9,0,0,Nhà phố liền kề,,Hẻm xe hơi,0,8000000000.0
16,197,1883,74.0,4,5,0,"Nhà ngõ, hẻm",,Nhà nở hậu,0,6600000000.0
17,221,2095,56.0,4,4,4,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,0,10200000000.0
16,202,1941,85.0,7,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,9800000000.0
16,205,1966,80.0,6,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,8900000000.0
16,206,1973,72.0,2,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,7300000000.0
23,305,2725,101.0,4,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,5300000000.0
18,229,2170,58.0,6,0,0,"Nhà ngõ, hẻm",,Hẻm xe hơi,0,11500000000.0
11,129,1139,33.1,4,2,2,"Nhà mặt phố, mặt tiền",,,0,7000000000.0
