price,area,bedroom,toilet,district,province
12500000000.0,122.0,2.0,2.0,Quận 2,Hồ Chí Minh
6950000000.0,69.0,2.0,2.0,Hoài Đức,Hà Nội
2800000000.0,60.0,3.0,3.0,Thuận An,Bình Dương
8400000000.0,88.0,2.0,2.0,Tây Hồ,Hà Nội
12500000000.0,122.0,2.0,2.0,Quận 2,Hồ Chí Minh
5200000000.0,48.0,6.0,1.0,Văn Giang,Hưng Yên
5990000000.0,88.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
7190000000.0,60.0,2.0,2.0,Bình Tân,Hồ Chí Minh
4050000000.0,62.5,2.0,2.0,Cầu Giấy,Hà Nội
4000000000.0,180.0,3.0,3.0,An Dương,Hải Phòng
2410000000.0,68.8,2.0,2.0,Mê Linh,Hà Nội
7000000.0,40.0,4.0,4.0,Hà Đông,Hà Nội
8750000000.0,100.0,4.0,5.0,Nhà Bè,Hồ Chí Minh
7000000.0,40.0,4.0,4.0,Hà Đông,Hà Nội
8750000000.0,100.0,4.0,5.0,Nhà Bè,Hồ Chí Minh
4850000000.0,75.0,2.0,2.0,Thanh Xuân,Hà Nội
11300000000.0,93.0,2.0,2.0,Quận 2,Hồ Chí Minh
4000000000.0,62.29,2.0,2.0,Nam Từ Liêm,Hà Nội
6400000000.0,72.0,5.0,4.0,Bình Tân,Hồ Chí Minh
15500000000.0,36.2,5.0,4.0,Quận 1,Hồ Chí Minh
3850000000.0,40.0,2.0,2.0,Bình Tân,Hồ Chí Minh
4099999999.9999995,100.0,2.0,2.0,Dĩ An,Bình Dương
17500000000.0,77.0,2.0,2.0,Quận 2,Hồ Chí Minh
2700000000.0,110.0,2.0,2.0,Mê Linh,Hà Nội
17500000000.0,52.5,5.0,4.0,Quận 1,Hồ Chí Minh
7950000000.0,110.0,4.0,4.0,Bình Tân,Hồ Chí Minh
6000000000.0,95.0,3.0,2.0,Bình Tân,Hồ Chí Minh
2550000000.0,153.0,3.0,3.0,Điện Bàn,Quảng Nam
2550000000.0,153.0,3.0,3.0,Điện Bàn,Quảng Nam
2600000000.0,65.0,2.0,2.0,Tân Phú,Hồ Chí Minh
3290000000.0,48.0,2.0,2.0,Quận 12,Hồ Chí Minh
20000000000.0,60.0,2.0,2.0,Hà Đông,Hà Nội
15500000000.0,118.0,3.0,3.0,Phú Nhuận,Hồ Chí Minh
15500000000.0,67.0,2.0,2.0,Quận 10,Hồ Chí Minh
9500000000.0,53.0,2.0,2.0,Long Biên,Hà Nội
9500000000.0,150.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
3000000000.0,49.0,1.0,1.0,Quận 6,Hồ Chí Minh
4099999999.9999995,67.0,2.0,2.0,Quận 12,Hồ Chí Minh
4800000000.0,60.0,3.0,2.0,Bình Tân,Hồ Chí Minh
6300000000.0,65.0,2.0,2.0,Gò Vấp,Hồ Chí Minh
14000000000.0,107.0,2.0,2.0,Quận 2,Hồ Chí Minh
14000000000.0,109.0,4.0,3.0,Thủ Đức,Hồ Chí Minh
829000000.0,220.0,3.0,3.0,Bàu Bàng,Bình Dương
5660000000.0,50.0,4.0,1.0,Nam Từ Liêm,Hà Nội
5000000000.0,75.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
5000000000.0,75.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
920000000.0,100.0,2.0,2.0,Bàu Bàng,Bình Dương
19900000000.0,160.0,21.0,21.0,Bình Tân,Hồ Chí Minh
2700000000.0,110.0,2.0,2.0,Mê Linh,Hà Nội
15600000000.0,59.3,4.0,2.0,Quận 1,Hồ Chí Minh
3100000000.0,150.0,2.0,2.0,Sóc Sơn,Hà Nội
4050000000.0,84.0,2.0,2.0,Quận 9,Hồ Chí Minh
27500000000.0,100.0,2.0,2.0,Tây Hồ,Hà Nội
3000000000.0,32.0,4.0,3.0,Hoài Đức,Hà Nội
990000000.0,100.0,2.0,2.0,Yên Dũng,Bắc Giang
9700000000.0,36.8,5.0,5.0,Phú Nhuận,Hồ Chí Minh
4000000000.0,99.9,2.0,2.0,Văn Giang,Hưng Yên
2000000000.0,105.6,2.0,2.0,Củ Chi,Hồ Chí Minh
1780000000.0,30.0,2.0,2.0,Bình Tân,Hồ Chí Minh
8700000000.0,95.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
8700000000.0,95.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
4500000000.0,75.0,2.0,1.0,Thanh Xuân,Hà Nội
3500000000.0,86.0,2.0,2.0,Quận 6,Hồ Chí Minh
4620000000.0,42.0,1.0,1.0,Bắc Từ Liêm,Hà Nội
29000000000.0,121.0,3.0,2.0,Quận 1,Hồ Chí Minh
6800000000.0,83.0,3.0,2.0,Cầu Giấy,Hà Nội
1050000000.0,70.0,2.0,2.0,Sơn Tây,Hà Nội
18500000000.0,114.0,2.0,2.0,Hà Đông,Hà Nội
3200000000.0,104.0,2.0,2.0,Trảng Bom,Đồng Nai
3860000000.0,70.4,2.0,2.0,Quận 9,Hồ Chí Minh
5250000000.0,105.0,4.0,2.0,Bắc Từ Liêm,Hà Nội
9800000000.0,133.0,3.0,2.0,Quận 7,Hồ Chí Minh
2800000000.0,46.5,1.0,1.0,Quận 9,Hồ Chí Minh
5380000000.0,36.0,3.0,4.0,Hai Bà Trưng,Hà Nội
16800000000.0,100.0,2.0,2.0,Quận 7,Hồ Chí Minh
1000000000.0,54.0,2.0,1.0,Ngô Quyền,Hải Phòng
12500000000.0,76.0,4.0,3.0,Hải Châu,Đà Nẵng
2800000000.0,46.5,1.0,1.0,Quận 9,Hồ Chí Minh
5380000000.0,36.0,3.0,4.0,Hai Bà Trưng,Hà Nội
16800000000.0,100.0,2.0,2.0,Quận 7,Hồ Chí Minh
1000000000.0,54.0,2.0,1.0,Ngô Quyền,Hải Phòng
12500000000.0,76.0,4.0,3.0,Hải Châu,Đà Nẵng
28800000000.0,93.0,2.0,2.0,Thanh Trì,Hà Nội
4550000000.0,126.5,2.0,2.0,Tuy Hòa,Phú Yên
5600000000.0,99.0,2.0,2.0,Quận 7,Hồ Chí Minh
2480000000.0,55.0,1.0,1.0,Quận 7,Hồ Chí Minh
2900000000.0,82.2,2.0,2.0,Nhà Bè,Hồ Chí Minh
2950000000.0,65.5,2.0,2.0,Quận 7,Hồ Chí Minh
7850000000.0,55.0,2.0,2.0,Nam Từ Liêm,Hà Nội
3200000000.0,120.0,2.0,2.0,Thuận An,Bình Dương
4450000000.0,79.0,3.0,2.0,Văn Giang,Hưng Yên
12000000000.0,155.0,4.0,3.0,Bình Thạnh,Hồ Chí Minh
3450000000.0,70.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
5200000000.0,60.0,2.0,2.0,Gò Vấp,Hồ Chí Minh
2680000000.0,40.0,5.0,3.0,Bình Tân,Hồ Chí Minh
1600000000.0,30.0,1.0,1.0,Nhà Bè,Hồ Chí Minh
6350000000.0,43.0,1.0,1.0,Long Biên,Hà Nội
2450000000.0,49.0,1.0,1.0,Nhà Bè,Hồ Chí Minh
1020000000.0,44.5,1.0,1.0,Thường Tín,Hà Nội
3800000000.0,88.0,3.0,2.0,Hà Đông,Hà Nội
23970000000.0,141.0,2.0,2.0,Gia Lâm,Hà Nội
21600000000.0,240.0,6.0,3.0,Hà Đông,Hà Nội
16000000000.0,200.0,3.0,3.0,Hà Đông,Hà Nội
24000000000.0,114.0,6.0,4.0,Long Biên,Hà Nội
4500000000.0,30.0,3.0,4.0,Long Biên,Hà Nội
5700000000.0,105.0,3.0,2.0,Long Biên,Hà Nội
4500000000.0,30.0,3.0,4.0,Long Biên,Hà Nội
5700000000.0,105.0,3.0,2.0,Long Biên,Hà Nội
4500000000.0,86.0,2.0,2.0,Đông Anh,Hà Nội
6300000000.0,56.0,4.0,4.0,Long Biên,Hà Nội
4800000000.0,30.0,4.0,4.0,Long Biên,Hà Nội
4300000000.0,29.0,1.0,1.0,Quận 10,Hồ Chí Minh
13800000000.0,98.0,10.0,2.0,Tây Hồ,Hà Nội
14500000000.0,77.0,5.0,5.0,Hà Đông,Hà Nội
3650000000.0,75.8,3.0,2.0,Nam Từ Liêm,Hà Nội
5000000000.0,91.6,3.0,2.0,Gia Lâm,Hà Nội
15200000000.0,91.0,5.0,5.0,Hà Đông,Hà Nội
2370000000.0,68.0,2.0,2.0,Bình Tân,Hồ Chí Minh
790000000.0,190.0,3.0,3.0,Bàu Bàng,Bình Dương
19500000000.0,102.0,2.0,2.0,Cầu Giấy,Hà Nội
1400000000.0,172.0,3.0,3.0,Cần Giuộc,Long An
8199999999.999999,94.0,3.0,2.0,Phú Nhuận,Hồ Chí Minh
2300000000.0,53.0,1.0,1.0,Thủ Đức,Hồ Chí Minh
8199999999.999999,94.0,3.0,2.0,Phú Nhuận,Hồ Chí Minh
2300000000.0,53.0,1.0,1.0,Thủ Đức,Hồ Chí Minh
7000000000.0,40.0,3.0,4.0,Hai Bà Trưng,Hà Nội
4290000000.0,78.0,2.0,2.0,Đông Anh,Hà Nội
8730000000.0,90.0,2.0,2.0,Văn Giang,Hưng Yên
5400000000.0,53.8,2.0,2.0,Thủ Đức,Hồ Chí Minh
28000000000.0,240.0,6.0,6.0,Tân Bình,Hồ Chí Minh
26000000000.0,200.0,3.0,3.0,Bình Thạnh,Hồ Chí Minh
4950000000.0,120.0,4.0,4.0,Cần Giuộc,Long An
18900000000.0,89.0,8.0,2.0,Bình Thạnh,Hồ Chí Minh
23000000000.0,170.0,3.0,3.0,Bình Thạnh,Hồ Chí Minh
2200000000.0,53.0,1.0,1.0,Thủ Đức,Hồ Chí Minh
1360000000.0,120.0,2.0,2.0,Nhơn Trạch,Đồng Nai
1360000000.0,120.0,2.0,2.0,Nhơn Trạch,Đồng Nai
13100000000.0,50.0,6.0,7.0,Hà Đông,Hà Nội
29500000000.0,90.0,16.0,16.0,Tây Hồ,Hà Nội
1000000000.0,100.0,2.0,2.0,Nhơn Trạch,Đồng Nai
27900000000.0,100.0,8.0,8.0,Quận 3,Hồ Chí Minh
16500000000.0,101.0,2.0,2.0,Tây Hồ,Hà Nội
1300000000.0,30.05,1.0,1.0,Nam Từ Liêm,Hà Nội
21500000000.0,60.0,4.0,5.0,Ba Đình,Hà Nội
9500000000.0,105.0,3.0,2.0,Thanh Xuân,Hà Nội
24700000000.0,94.5,2.0,2.0,Quận 1,Hồ Chí Minh
19500000000.0,100.0,5.0,5.0,Tây Hồ,Hà Nội
19500000000.0,100.0,5.0,5.0,Tây Hồ,Hà Nội
21300000000.0,54.0,4.0,2.0,Quận 1,Hồ Chí Minh
4300000000.0,41.6,4.0,3.0,Quận 12,Hồ Chí Minh
1120000000.0,44.5,1.0,1.0,Thường Tín,Hà Nội
2500000000.0,200.0,3.0,3.0,Bến Lức,Long An
30000000000.0,197.0,4.0,5.0,Quận 2,Hồ Chí Minh
6700000000.0,67.4,3.0,2.0,Ngũ Hành Sơn,Đà Nẵng
32000000000.0,108.0,4.0,4.0,Quận 10,Hồ Chí Minh
540000000.0,179.0,3.0,3.0,Lâm Hà,Lâm Đồng
22000000000.0,160.0,5.0,5.0,Phú Nhuận,Hồ Chí Minh
22000000000.0,160.0,5.0,5.0,Phú Nhuận,Hồ Chí Minh
4850000000.0,40.0,4.0,4.0,Hoài Đức,Hà Nội
7500000000.0,76.0,2.0,2.0,Quận 7,Hồ Chí Minh
24000000000.0,220.0,7.0,7.0,Bình Thạnh,Hồ Chí Minh
8900000000.0,64.0,2.0,2.0,Quận 2,Hồ Chí Minh
4000000000.0,82.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
26900000000.0,160.0,2.0,4.0,Tân Bình,Hồ Chí Minh
3700000000.0,110.0,3.0,2.0,Dĩ An,Bình Dương
3700000000.0,110.0,3.0,2.0,Dĩ An,Bình Dương
23500000000.0,200.0,7.0,7.0,Tân Bình,Hồ Chí Minh
9400000000.0,144.0,3.0,3.0,Quận 7,Hồ Chí Minh
20000000000.0,204.0,5.0,5.0,Tân Bình,Hồ Chí Minh
8000000000.0,108.0,3.0,2.0,Quận 7,Hồ Chí Minh
17500000000.0,42.0,5.0,1.0,Cầu Giấy,Hà Nội
1500000000.0,72.0,3.0,2.0,Nha Trang,Khánh Hòa
17500000000.0,42.0,5.0,1.0,Cầu Giấy,Hà Nội
1500000000.0,72.0,3.0,2.0,Nha Trang,Khánh Hòa
1800000000.0,60.0,2.0,2.0,Thuận An,Bình Dương
9300000000.0,90.0,4.0,3.0,Gò Vấp,Hồ Chí Minh
22500000000.0,125.0,3.0,2.0,Quận 2,Hồ Chí Minh
1150000000.0,55.0,2.0,2.0,Dĩ An,Bình Dương
5350000000.0,107.0,3.0,2.0,Nam Từ Liêm,Hà Nội
22500000000.0,125.0,3.0,2.0,Quận 2,Hồ Chí Minh
3680000000.0,109.0,3.0,2.0,Dĩ An,Bình Dương
15000000000.0,134.0,3.0,2.0,Quận 2,Hồ Chí Minh
18500000000.0,160.6,3.0,3.0,Hội An,Quảng Nam
22500000000.0,125.0,3.0,2.0,Quận 2,Hồ Chí Minh
3680000000.0,109.0,3.0,2.0,Dĩ An,Bình Dương
15000000000.0,134.0,3.0,2.0,Quận 2,Hồ Chí Minh
16600000000.000002,71.0,2.0,2.0,Quận 2,Hồ Chí Minh
4500000000.0,78.0,2.0,2.0,Hà Đông,Hà Nội
692000000.0,130.0,2.0,2.0,Thống Nhất,Đồng Nai
12500000000.0,116.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
2500000000.0,56.0,2.0,1.0,Bình Chánh,Hồ Chí Minh
1460000000.0,56.0,2.0,2.0,Thuận An,Bình Dương
10310000000.0,83.8,2.0,2.0,Hoài Đức,Hà Nội
13500000000.0,119.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
16800000000.0,133.0,3.0,2.0,Quận 2,Hồ Chí Minh
32000000000.0,88.0,7.0,7.0,Cầu Giấy,Hà Nội
1650000000.0,65.0,2.0,2.0,Bình Tân,Hồ Chí Minh
32000000000.0,88.0,7.0,7.0,Cầu Giấy,Hà Nội
1650000000.0,65.0,2.0,2.0,Bình Tân,Hồ Chí Minh
4500000000.0,85.0,4.0,4.0,Thuận An,Bình Dương
1750000000.0,61.0,2.0,2.0,Dĩ An,Bình Dương
11300000000.0,60.0,5.0,6.0,Quận 7,Hồ Chí Minh
1450000000.0,80.0,2.0,2.0,Bến Cát,Bình Dương
3700000000.0,114.0,3.0,2.0,Dĩ An,Bình Dương
2900000000.0,44.6,1.0,1.0,Bình Tân,Hồ Chí Minh
3690000000.0,41.0,1.0,1.0,Đông Anh,Hà Nội
900000000.0,35.0,2.0,1.0,Gò Vấp,Hồ Chí Minh
2550000000.0,68.0,2.0,2.0,Quận 7,Hồ Chí Minh
7130000000.0,62.0,2.0,2.0,Đông Anh,Hà Nội
6500000000.0,80.0,3.0,3.0,Nhà Bè,Hồ Chí Minh
2550000000.0,68.0,2.0,2.0,Quận 7,Hồ Chí Minh
7130000000.0,62.0,2.0,2.0,Đông Anh,Hà Nội
2550000000.0,60.0,2.0,2.0,Quận 7,Hồ Chí Minh
5540000000.0,73.9,2.0,2.0,Đông Anh,Hà Nội
1900000000.0,51.0,2.0,2.0,Dĩ An,Bình Dương
4059999999.9999995,99.0,2.0,2.0,Văn Lâm,Hưng Yên
5100000000.0,78.0,2.0,2.0,Quận 7,Hồ Chí Minh
2800000000.0,70.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
9700000000.0,80.0,2.0,2.0,Quận 7,Hồ Chí Minh
2300000000.0,35.0,4.0,4.0,Bình Tân,Hồ Chí Minh
3950000000.0,56.4,2.0,2.0,Đông Anh,Hà Nội
2300000000.0,35.0,4.0,4.0,Bình Tân,Hồ Chí Minh
3950000000.0,56.4,2.0,2.0,Đông Anh,Hà Nội
1200000000.0,51.0,1.0,1.0,Bến Lức,Long An
8500000000.0,50.0,8.0,6.0,Bình Thạnh,Hồ Chí Minh
10000000000.0,116.0,3.0,2.0,Quận 1,Hồ Chí Minh
24000000000.0,50.0,7.0,5.0,Tây Hồ,Hà Nội
3680000000.0,46.0,1.0,1.0,Quận 9,Hồ Chí Minh
26800000000.0,85.0,6.0,6.0,Tây Hồ,Hà Nội
10880000000.0,136.0,2.0,2.0,Đông Anh,Hà Nội
19000000000.0,55.0,4.0,5.0,Cầu Giấy,Hà Nội
3920000000.0,56.8,2.0,2.0,Đông Anh,Hà Nội
3750000000.0,150.0,2.0,2.0,Thanh Oai,Hà Nội
10920000000.0,185.0,3.0,3.0,Quận 9,Hồ Chí Minh
10800000000.0,80.0,2.0,2.0,Đông Anh,Hà Nội
10800000000.0,40.0,4.0,4.0,Hà Đông,Hà Nội
10800000000.0,80.0,2.0,2.0,Đông Anh,Hà Nội
10800000000.0,40.0,4.0,4.0,Hà Đông,Hà Nội
27000000000.0,85.0,9.0,10.0,Ba Đình,Hà Nội
2700000000.0,52.0,1.0,1.0,Bình Thạnh,Hồ Chí Minh
3510000000.0,55.7,2.0,2.0,Đông Anh,Hà Nội
1200000000.0,70.0,2.0,2.0,Vĩnh Yên,Vĩnh Phúc
10500000000.0,79.5,12.0,13.0,Nha Trang,Khánh Hòa
23000000000.0,69.0,4.0,3.0,Ba Đình,Hà Nội
17500000000.0,64.0,8.0,10.0,Tây Hồ,Hà Nội
28900000000.0,160.0,5.0,3.0,Tân Bình,Hồ Chí Minh
22000000000.0,94.0,2.0,2.0,Quận 2,Hồ Chí Minh
14600000000.0,42.0,3.0,4.0,Ba Đình,Hà Nội
6400000000.0,68.0,3.0,2.0,Quận 11,Hồ Chí Minh
5900000000.0,39.0,4.0,4.0,Thanh Xuân,Hà Nội
20000000000.0,57.0,4.0,6.0,Đống Đa,Hà Nội
20000000000.0,57.0,4.0,6.0,Đống Đa,Hà Nội
9400000000.0,87.0,4.0,5.0,Gò Vấp,Hồ Chí Minh
10900000000.0,122.0,3.0,2.0,Cầu Giấy,Hà Nội
3000000000.0,205.0,3.0,3.0,Phan Thiết,Bình Thuận
21000000000.0,52.0,6.0,6.0,Tây Hồ,Hà Nội
23000000000.0,205.0,6.0,4.0,Đà Lạt,Lâm Đồng
7500000000.0,231.0,3.0,3.0,Phan Thiết,Bình Thuận
4050000000.0,92.0,2.0,1.0,Quận 7,Hồ Chí Minh
1150000000.0,135.0,2.0,2.0,Bình Sơn,Quảng Ngãi
850000000.0,92.0,3.0,2.0,Bình Chánh,Hồ Chí Minh
750000000.0,105.0,3.0,2.0,Bình Chánh,Hồ Chí Minh
1550000000.0,100.0,2.0,2.0,Cần Giuộc,Long An
10390000000.0,106.0,2.0,2.0,Gia Lâm,Hà Nội
10390000000.0,106.0,2.0,2.0,Gia Lâm,Hà Nội
16000000000.0,81.0,4.0,3.0,Đà Lạt,Lâm Đồng
12800000000.0,65.0,2.0,2.0,Tây Hồ,Hà Nội
1520000000.0,80.0,2.0,2.0,Nghi Sơn,Thanh Hóa
13500000000.0,155.0,3.0,3.0,Bắc Từ Liêm,Hà Nội
9500000000.0,60.0,2.0,2.0,Hoàng Mai,Hà Nội
1800000000.0,100.0,3.0,2.0,Nhơn Trạch,Đồng Nai
26500000000.0,90.0,2.0,2.0,Quận 4,Hồ Chí Minh
7500000000.0,83.3,7.0,2.0,Thủ Đức,Hồ Chí Minh
6600000000.0,38.0,3.0,4.0,Nam Từ Liêm,Hà Nội
3100000000.0,85.0,3.0,2.0,Tân Phú,Hồ Chí Minh
13500000000.0,55.0,10.0,10.0,Đống Đa,Hà Nội
11600000000.0,44.0,8.0,1.0,Quận 1,Hồ Chí Minh
3400000000.0,80.0,2.0,2.0,Quận 3,Hồ Chí Minh
2900000000.0,75.0,2.0,2.0,Tân Phú,Hồ Chí Minh
3750000000.0,105.5,2.0,2.0,Cẩm Lệ,Đà Nẵng
10300000000.0,182.5,3.0,3.0,Quận 9,Hồ Chí Minh
32400000000.0,162.0,3.0,3.0,Quận 2,Hồ Chí Minh
970000000.0,60.4,2.0,2.0,Thủy Nguyên,Hải Phòng
3300000000.0,32.0,2.0,2.0,Tân Bình,Hồ Chí Minh
6400000000.0,50.0,5.0,5.0,Gò Vấp,Hồ Chí Minh
9900000000.0,81.0,2.0,2.0,Thường Tín,Hà Nội
16000000000.0,43.0,2.0,3.0,Long Biên,Hà Nội
920000000.0,90.0,2.0,2.0,Thủy Nguyên,Hải Phòng
10500000000.0,170.0,3.0,2.0,Hóc Môn,Hồ Chí Minh
3230000000.0,64.5,2.0,2.0,Quận 7,Hồ Chí Minh
2690000000.0,66.0,2.0,2.0,Quận 7,Hồ Chí Minh
2049999999.9999998,160.0,3.0,3.0,An Dương,Hải Phòng
2690000000.0,66.0,2.0,2.0,Quận 7,Hồ Chí Minh
2049999999.9999998,160.0,3.0,3.0,An Dương,Hải Phòng
11200000000.0,38.0,1.0,1.0,Cầu Giấy,Hà Nội
6000000000.0,72.0,2.0,2.0,Cầu Giấy,Hà Nội
6000000000.0,117.0,3.0,2.0,Quận 4,Hồ Chí Minh
20000000000.0,201.82,10.0,3.0,Đà Lạt,Lâm Đồng
17500000000.0,166.0,6.0,3.0,Đà Lạt,Lâm Đồng
3050000000.0,56.0,1.0,1.0,Quận 7,Hồ Chí Minh
3850000000.0,100.0,3.0,2.0,Tân Bình,Hồ Chí Minh
9500000000.0,245.0,3.0,3.0,Đà Lạt,Lâm Đồng
3850000000.0,100.0,3.0,2.0,Tân Bình,Hồ Chí Minh
28000000000.0,210.0,6.0,6.0,Nhà Bè,Hồ Chí Minh
27500000000.0,75.0,8.0,8.0,Tây Hồ,Hà Nội
8500000000.0,64.0,1.0,1.0,Quận 2,Hồ Chí Minh
29000000000.0,105.0,2.0,2.0,Nam Từ Liêm,Hà Nội
1550000000.0,95.0,2.0,2.0,Điện Bàn,Quảng Nam
20000000000.0,100.0,4.0,4.0,Bình Chánh,Hồ Chí Minh
2300000000.0,54.6,2.0,2.0,Quận 9,Hồ Chí Minh
3200000000.0,74.3,2.0,2.0,Dĩ An,Bình Dương
2300000000.0,54.6,2.0,2.0,Quận 9,Hồ Chí Minh
3200000000.0,74.3,2.0,2.0,Dĩ An,Bình Dương
5450000000.0,87.0,3.0,2.0,Quận 7,Hồ Chí Minh
3890000000.0,23.0,3.0,3.0,Hai Bà Trưng,Hà Nội
600000000.0,100.0,2.0,2.0,Thống Nhất,Đồng Nai
10300000000.0,46.0,4.0,4.0,Bình Thạnh,Hồ Chí Minh
31000000000.0,126.0,5.0,2.0,Quận 7,Hồ Chí Minh
1900000000.0,198.0,3.0,3.0,Nghi Sơn,Thanh Hóa
2970000000.0,83.5,3.0,2.0,Lê Chân,Hải Phòng
7000000000.0,88.0,4.0,4.0,Yên Mỹ,Hưng Yên
5500000000.0,114.0,3.0,2.0,Quận 6,Hồ Chí Minh
19000000000.0,90.0,2.0,2.0,Ngũ Hành Sơn,Đà Nẵng
1750000000.0,48.0,1.0,1.0,Lê Chân,Hải Phòng
7000000000.0,88.0,4.0,4.0,Yên Mỹ,Hưng Yên
5500000000.0,114.0,3.0,2.0,Quận 6,Hồ Chí Minh
19000000000.0,90.0,2.0,2.0,Ngũ Hành Sơn,Đà Nẵng
26000000000.0,135.0,5.0,5.0,Long Biên,Hà Nội
280000000.0,151.0,3.0,3.0,Yên Thủy,Hòa Bình
7000000000.0,100.0,3.0,2.0,Quận 9,Hồ Chí Minh
24000000000.0,126.0,3.0,4.0,Quận 7,Hồ Chí Minh
6400000000.0,80.0,2.0,2.0,Quận 9,Hồ Chí Minh
6400000000.0,80.0,2.0,2.0,Quận 9,Hồ Chí Minh
7700000000.0,110.0,3.0,2.0,Quận 9,Hồ Chí Minh
4200000000.0,60.0,1.0,1.0,Quận 9,Hồ Chí Minh
9500000000.0,110.0,3.0,2.0,Cầu Giấy,Hà Nội
4700000000.0,53.0,4.0,4.0,Quận 12,Hồ Chí Minh
3000000000.0,86.0,2.0,2.0,Quận 6,Hồ Chí Minh
2800000000.0,59.0,2.0,2.0,Quận 9,Hồ Chí Minh
7500000000.0,109.0,3.0,3.0,Quận 10,Hồ Chí Minh
2600000000.0,103.4,2.0,2.0,Dĩ An,Bình Dương
2500000000.0,51.0,1.0,1.0,Quận 9,Hồ Chí Minh
3100000000.0,59.0,2.0,2.0,Quận 9,Hồ Chí Minh
2800000000.0,47.0,1.0,1.0,Quận 9,Hồ Chí Minh
5440000000.0,83.75,2.0,2.0,Nhà Bè,Hồ Chí Minh
2800000000.0,76.0,3.0,2.0,Quận 6,Hồ Chí Minh
5500000000.0,70.0,2.0,2.0,Quận 9,Hồ Chí Minh
5500000000.0,70.0,2.0,2.0,Quận 9,Hồ Chí Minh
3100000000.0,70.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
18200000000.0,100.0,4.0,4.0,Quận 9,Hồ Chí Minh
2800000000.0,129.0,3.0,3.0,Nhà Bè,Hồ Chí Minh
650000000.0,212.0,3.0,3.0,Mỹ Đức,Hà Nội
1280000000.0,85.0,2.0,2.0,Củ Chi,Hồ Chí Minh
13200000000.0,80.0,3.0,3.0,Tân Phú,Hồ Chí Minh
3800000000.0,76.0,2.0,2.0,Nhà Bè,Hồ Chí Minh
12200000000.0,189.0,3.0,3.0,Sơn Trà,Đà Nẵng
950000000.0,99.8,2.0,2.0,Củ Chi,Hồ Chí Minh
8500000000.0,64.0,2.0,2.0,Tân Phú,Hồ Chí Minh
2560000000.0,59.0,2.0,2.0,Quận 9,Hồ Chí Minh
4500000000.0,71.5,4.0,5.0,Dĩ An,Bình Dương
5500000000.0,70.0,2.0,2.0,Quận 10,Hồ Chí Minh
799000000.0,125.0,2.0,2.0,Lương Sơn,Hòa Bình
799000000.0,125.0,2.0,2.0,Lương Sơn,Hòa Bình
1480000000.0,48.0,1.0,1.0,Bình Tân,Hồ Chí Minh
5500000000.0,75.0,3.0,3.0,Bình Chánh,Hồ Chí Minh
16000000000.0,160.0,3.0,3.0,Tân Phú,Hồ Chí Minh
1900000000.0,70.0,2.0,2.0,Bình Tân,Hồ Chí Minh
4900000000.0,200.0,3.0,1.0,Phan Thiết,Bình Thuận
11500000000.0,160.0,4.0,4.0,Bình Chánh,Hồ Chí Minh
2800000000.0,78.0,2.0,2.0,Tân Phú,Hồ Chí Minh
10700000000.0,127.0,2.0,2.0,Tân Phú,Hồ Chí Minh
1200000000.0,53.8,2.0,2.0,Phan Thiết,Bình Thuận
3100000000.0,60.0,3.0,2.0,Dĩ An,Bình Dương
5500000000.0,74.0,2.0,2.0,Tân Phú,Hồ Chí Minh
4390000000.0,90.5,2.0,2.0,Quận 9,Hồ Chí Minh
7200000000.0,117.9,2.0,2.0,Phan Thiết,Bình Thuận
3850000000.0,80.0,3.0,2.0,Hà Đông,Hà Nội
28000000000.0,68.4,2.0,2.0,Quận 1,Hồ Chí Minh
3950000000.0,100.0,2.0,2.0,Phan Thiết,Bình Thuận
4390000000.0,90.5,2.0,2.0,Quận 9,Hồ Chí Minh
7200000000.0,117.9,2.0,2.0,Phan Thiết,Bình Thuận
3850000000.0,80.0,3.0,2.0,Hà Đông,Hà Nội
28000000000.0,68.4,2.0,2.0,Quận 1,Hồ Chí Minh
3950000000.0,100.0,2.0,2.0,Phan Thiết,Bình Thuận
3150000000.0,65.0,2.0,2.0,Hà Đông,Hà Nội
4099999999.9999995,84.0,2.0,2.0,Quận 9,Hồ Chí Minh
6000000000.0,72.0,2.0,2.0,Cầu Giấy,Hà Nội
3270000000.0,109.0,2.0,2.0,Ngũ Hành Sơn,Đà Nẵng
1900000000.0,132.5,2.0,2.0,Hòa Vang,Đà Nẵng
23000000000.0,116.0,5.0,5.0,Quận 7,Hồ Chí Minh
4950000000.0,70.0,2.0,2.0,Quận 10,Hồ Chí Minh
4300000000.0,106.0,3.0,3.0,Dĩ An,Bình Dương
2520000000.0,106.0,3.0,2.0,Hạ Long,Quảng Ninh
