DistrictId,WardId,StreetId,Size,Type,Characteristics,Urgent,Price
15,193,1867,82.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,7300000000.0
9,111,1005,81.4,Đất thổ cư,,0,5500000000.0
14,171,1664,69.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,4950000000.0
22,288,2626,137.0,Đất thổ cư,Mặt tiền,0,680000000.0
22,277,2593,250.0,Đất nền dự án,Hẻm xe hơi,0,1250000000.0
9,104,918,79.9,Đất thổ cư,,0,4700000000.0
9,103,911,87.5,Đất thổ cư,,0,4500000000.0
14,170,1648,54.0,Đất nông nghiệp,,1,1050000000.0
12,145,1255,52.0,Đất thổ cư,Hẻm xe hơi,0,3600000000.0
20,262,2545,80.0,Đất thổ cư,,0,750000000.0
23,302,2711,60.0,Đất thổ cư,Hẻm xe hơi,0,1950000000.0
13,165,1524,234.5,Đất thổ cư,Mặt tiền,0,12500000000.0
23,306,2733,127.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư 1 phần",0,2850000000.0
24,310,2749,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,4200000000.0
13,158,1440,50.0,Đất thổ cư,,1,4200000000.0
22,288,2627,164.4,Đất thổ cư,"Thổ cư toàn bộ,Mặt tiền",1,490000000.0
22,288,2628,127.0,Đất thổ cư,,1,580000000.0
24,312,2755,106.5,Đất nền dự án,,0,7900000000.0
14,174,1727,60.0,Đất thổ cư,,0,3150000000.0
14,166,1536,49.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Nở hậu",0,3200000000.0
12,153,1363,100.0,Đất thổ cư,Hẻm xe hơi,0,3650000000.0
12,153,1354,160.0,Đất thổ cư,Hẻm xe hơi,0,6650000000.0
14,166,1536,57.4,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,3732000000.0
20,260,2538,85.0,Đất thổ cư,Hẻm xe hơi,0,1200000000.0
22,290,2639,195.0,Đất nông nghiệp,Mặt tiền,0,650000000.0
9,111,1003,56.0,Đất thổ cư,,0,2600000000.0
24,310,2748,105.5,Đất thổ cư,"Mặt tiền,Nở hậu",0,2250000000.0
12,145,1255,82.0,Đất thổ cư,Hẻm xe hơi,0,6000000000.0
13,165,1514,74.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",1,4000000000.0
20,266,2572,145.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,5890000000.0
9,110,992,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,5000000000.0
18,225,2122,49.0,Đất thổ cư,Hẻm xe hơi,0,5650000000.0
12,143,1227,110.01,Đất thổ cư,Mặt tiền,0,3000000000.0
23,306,2733,120.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",1,1630000000.0
20,255,2517,130.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,1661000000.0
12,143,1227,200.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",1,10500000000.0
9,103,912,51.0,Đất thổ cư,Hẻm xe hơi,0,3000000000.0
23,302,2703,153.0,Đất thổ cư,Hẻm xe hơi,0,1550000000.0
14,170,1647,131.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,6399000000.0
20,251,2483,52.0,Đất nền dự án,,0,2379000000.0
14,174,1727,60.0,Đất thổ cư,Hẻm xe hơi,1,2999000000.0
9,109,984,80.0,Đất thổ cư,Mặt tiền,0,5990000000.0
23,306,2733,95.0,Đất thổ cư,Hẻm xe hơi,0,1050000000.0
22,293,2650,136.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền",0,575000000.0
14,171,1659,42.0,Đất thổ cư,Thổ cư toàn bộ,0,3800000000.0
24,312,2755,95.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,5300000000.0
24,311,2752,113.0,Đất thổ cư,Hẻm xe hơi,0,5490000000.0
23,299,2679,107.0,Đất thổ cư,"Thổ cư toàn bộ,Mặt tiền",1,525000000.0
24,310,2748,105.5,Đất thổ cư,Mặt tiền,0,2250000000.0
14,169,1618,80.0,Đất thổ cư,,1,4300000000.0
23,305,2725,65.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",1,1100000000.0
20,259,2531,250.0,Đất thổ cư,Mặt tiền,0,3500000000.0
14,174,1718,56.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền",0,2650000000.0
7,74,589,130.0,Đất thổ cư,Hẻm xe hơi,0,6500000000.0
22,289,2631,165.7,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,3150000000.0
24,310,2748,95.5,Đất thổ cư,Hẻm xe hơi,0,1650000000.0
12,143,1235,68.0,Đất thổ cư,Hẻm xe hơi,0,3800000000.0
13,165,1514,74.0,Đất thổ cư,Hẻm xe hơi,0,3900000000.0
22,286,2617,80.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,1400000000.0
12,143,1234,68.0,Đất thổ cư,Hẻm xe hơi,0,3800000000.0
20,253,2495,100.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,2790000000.0
9,107,949,200.0,Đất thổ cư,Mặt tiền,0,13200000000.0
14,166,1536,57.0,Đất thổ cư,"Nở hậu,Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,3710000000.0
19,246,2390,60.0,Đất thổ cư,Hẻm xe hơi,0,5300000000.0
14,166,1536,72.0,Đất thổ cư,Hẻm xe hơi,0,3650000000.0
20,266,2570,44.0,Đất thổ cư,Hẻm xe hơi,0,245000000.0
12,146,1259,110.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,5600000000.0
23,306,2736,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,3480000000.0
16,200,1908,40.0,Đất thổ cư,"Nở hậu,Hẻm xe hơi,Thổ cư toàn bộ",0,5200000000.0
12,146,1259,72.0,Đất thổ cư,Hẻm xe hơi,0,3850000000.0
16,199,1898,60.0,Đất thổ cư,Hẻm xe hơi,0,5450000000.0
7,75,601,80.0,Đất thổ cư,Mặt tiền,0,8799000000.0
9,104,913,56.0,Đất thổ cư,Hẻm xe hơi,0,3850000000.0
15,179,1776,93.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,10500000000.0
14,171,1664,68.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,4950000000.0
13,154,1371,56.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,2900000000.0
23,299,2681,71.0,Đất nông nghiệp,Mặt tiền,0,660000000.0
12,145,1255,185.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,7700000000.0
23,299,2687,100.0,Đất thổ cư,Mặt tiền,0,1650000000.0
13,156,1390,120.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,12000000000.0
12,153,1347,120.0,Đất thổ cư,Hẻm xe hơi,0,3400000000.0
23,302,2701,188.5,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,5500000000.0
12,153,1355,100.1,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu",0,4099999999.9999995
13,158,1437,62.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,6600000000.0
9,104,913,80.0,Đất thổ cư,Hẻm xe hơi,1,4300000000.0
20,253,2495,100.0,Đất thổ cư,"Mặt tiền,Nở hậu",0,2800000000.0
12,145,1255,84.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,5700000000.0
13,156,1391,151.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,12000000000.0
24,310,2748,97.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3850000000.0
24,310,2749,114.0,Đất thổ cư,,0,3950000000.0
14,171,1656,92.0,Đất thổ cư,Hẻm xe hơi,0,5190000000.0
9,111,1005,54.0,Đất thổ cư,Hẻm xe hơi,0,2820000000.0
13,157,1424,56.0,Đất thổ cư,Mặt tiền,0,4350000000.0
20,265,2562,35.0,Đất nông nghiệp,Hẻm xe hơi,0,490000000.0
24,312,2755,100.0,Đất thổ cư,Hẻm xe hơi,0,5150000000.0
24,310,2748,110.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,4510000000.0
24,312,2755,115.5,Đất thổ cư,,0,6900000000.0
9,102,900,68.8,Đất thổ cư,"Hẻm xe hơi,Thổ cư 1 phần,Thổ cư toàn bộ",1,3150000000.0
23,305,2725,125.0,Đất thổ cư,Mặt tiền,0,1100000000.0
13,159,1445,86.0,Đất thổ cư,Mặt tiền,0,6500000000.0
24,310,2748,114.2,Đất thổ cư,,0,3900000000.0
7,76,605,100.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,13800000000.0
24,310,2749,82.5,Đất nền dự án,,0,3500000000.0
7,82,733,103.0,Đất thổ cư,,0,7000000000.0
24,310,2748,94.0,Đất thổ cư,Hẻm xe hơi,0,2300000000.0
12,146,1259,75.0,Đất thổ cư,Hẻm xe hơi,1,4590000000.0
9,104,920,50.4,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,4500000000.0
23,305,2725,115.0,Đất thổ cư,Mặt tiền,1,590000000.0
24,312,2755,80.3,Đất thổ cư,,0,3300000000.0
24,312,2757,108.0,Đất thổ cư,Mặt tiền,0,4860000000.0
24,310,2748,99.0,Đất thổ cư,Hẻm xe hơi,0,3000000000.0
16,211,2011,68.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,6000000000.0
23,305,2725,40.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,330000000.0
12,153,1363,84.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,3050000000.0
14,166,1536,66.0,Đất thổ cư,"Mặt tiền,Nở hậu,Thổ cư toàn bộ",0,4300000000.0
15,184,1807,80.0,Đất thổ cư,,0,8500000000.0
24,310,2749,114.2,Đất thổ cư,Hẻm xe hơi,0,3900000000.0
20,251,2483,90.0,Đất thổ cư,Mặt tiền,0,1700000000.0
20,262,2548,100.0,Đất thổ cư,,1,1000000000.0
7,74,587,51.0,Đất thổ cư,Thổ cư toàn bộ,0,3150000000.0
20,266,2570,81.0,Đất thổ cư,Hẻm xe hơi,0,3450000000.0
23,305,2725,80.0,Đất thổ cư,"Mặt tiền,Nở hậu,Hẻm xe hơi,Thổ cư toàn bộ",0,1000000000.0
13,156,1410,225.0,Đất thổ cư,Mặt tiền,0,13800000000.0
14,166,1536,58.2,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ,Hẻm xe hơi",0,3790000000.0
14,166,1536,61.0,Đất thổ cư,"Thổ cư toàn bộ,Nở hậu,Mặt tiền",0,4086000000.0000005
9,101,897,52.0,Đất thổ cư,Hẻm xe hơi,1,1690000000.0
2,15,170,110.0,Đất thổ cư,Mặt tiền,0,11500000000.0
22,290,2639,192.0,Đất thổ cư,"Mặt tiền,Nở hậu,Hẻm xe hơi,Thổ cư toàn bộ",0,690000000.0
2,15,173,75.3,Đất thổ cư,,0,7350000000.0
7,73,573,100.0,Đất thổ cư,Mặt tiền,0,9800000000.0
23,298,2677,100.0,Đất thổ cư,,0,1090000000.0
12,149,1297,90.0,Đất nền dự án,Mặt tiền,0,12500000000.0
14,166,1536,47.0,Đất thổ cư,Hẻm xe hơi,0,3200000000.0
16,202,1941,200.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,550000000.0
23,304,2719,89.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ,Hẻm xe hơi",1,1370000000.0
7,73,576,62.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,6200000000.0
12,153,1347,50.5,Đất thổ cư,Mặt tiền,0,3700000000.0
9,111,1000,89.0,Đất thổ cư,Mặt tiền,0,5000000000.0
23,299,2678,175.0,Đất thổ cư,,0,1800000000.0
9,107,949,85.0,Đất nền dự án,"Mặt tiền,Hẻm xe hơi",0,6250000000.0
14,166,1546,70.0,Đất thổ cư,Thổ cư toàn bộ,1,4550000000.0
24,309,2747,120.0,Đất thổ cư,Hẻm xe hơi,0,4550000000.0
13,165,1518,80.0,Đất thổ cư,,1,7400000000.0
13,165,1514,92.0,Đất thổ cư,,1,6100000000.0
13,165,1518,69.0,Đất thổ cư,,1,4400000000.0
13,159,1456,100.0,Đất thổ cư,,1,4600000000.0
20,260,2538,85.0,Đất thổ cư,Thổ cư toàn bộ,0,1250000000.0
20,264,2551,149.5,Đất thổ cư,,0,1300000000.0
23,295,2657,79.2,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",1,1100000000.0
13,156,1408,50.5,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,5250000000.0
23,303,2714,103.0,Đất thổ cư,,0,2150000000.0
9,101,896,52.0,Đất thổ cư,,1,1820000000.0
13,156,1412,236.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,9440000000.0
24,312,2755,80.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền",0,3300000000.0
9,111,1003,91.0,Đất thổ cư,Mặt tiền,0,5100000000.0
20,251,2483,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",1,650000000.0
13,156,1410,100.0,Đất thổ cư,Mặt tiền,1,7500000000.0
14,166,1546,45.0,Đất thổ cư,Thổ cư toàn bộ,0,2950000000.0
22,287,2624,87.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",1,895000000.0
22,293,2649,119.0,Đất thổ cư,Thổ cư toàn bộ,0,965000000.0
16,209,1997,60.0,Đất thổ cư,Hẻm xe hơi,0,4250000000.0
16,203,1948,110.0,Đất thổ cư,Hẻm xe hơi,0,7800000000.0
12,150,1309,56.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,5380000000.0
16,208,1990,45.0,Đất thổ cư,Thổ cư toàn bộ,0,4500000000.0
9,111,1006,137.0,Đất thổ cư,Mặt tiền,1,8400000000.0
9,101,896,52.0,Đất thổ cư,Hẻm xe hơi,0,1850000000.0
24,310,2749,125.0,Đất thổ cư,Hẻm xe hơi,0,4250000000.0
23,301,2697,97.0,Đất thổ cư,,0,1500000000.0
14,170,1637,80.0,Đất thổ cư,,0,3350000000.0
20,254,2512,98.1,Đất nền dự án,"Thổ cư toàn bộ,Mặt tiền",0,6300000000.0
16,201,1930,104.0,Đất thổ cư,Hẻm xe hơi,0,8199999999.999999
19,240,2304,76.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,6000000000.0
14,168,1586,64.0,Đất thổ cư,Mặt tiền,0,4500000000.0
12,153,1362,68.0,Đất thổ cư,Hẻm xe hơi,0,2400000000.0
9,111,1000,149.0,Đất thổ cư,,0,8600000000.0
19,250,2478,124.0,Đất thổ cư,Hẻm xe hơi,0,11000000000.0
23,305,2722,60.0,Đất thổ cư,,0,255000000.0
12,147,1269,228.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Nở hậu",0,7500000000.0
22,277,2595,125.0,Đất thổ cư,"Mặt tiền,Nở hậu",0,2150000000.0
24,310,2748,96.0,Đất thổ cư,Hẻm xe hơi,0,3300000000.0
24,312,2755,191.0,Đất thổ cư,Hẻm xe hơi,0,6500000000.0
24,310,2748,80.0,Đất thổ cư,Hẻm xe hơi,0,2700000000.0
24,309,2747,171.0,Đất thổ cư,Mặt tiền,0,4644000000.0
24,310,2749,91.0,Đất thổ cư,Hẻm xe hơi,0,3600000000.0
23,306,2734,110.0,Đất thổ cư,Hẻm xe hơi,0,4500000000.0
9,104,918,107.0,Đất thổ cư,Hẻm xe hơi,0,4800000000.0
9,104,913,121.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền",0,7000000000.0
9,111,1005,51.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,2990000000.0
9,102,902,62.0,Đất thổ cư,Hẻm xe hơi,0,3080000000.0
16,209,1997,40.0,Đất thổ cư,,0,2950000000.0
9,103,911,113.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,4550000000.0
9,104,913,121.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,7000000000.0
9,111,1002,80.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền",0,3980000000.0
9,104,913,80.0,Đất thổ cư,Hẻm xe hơi,0,4500000000.0
9,104,913,66.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,4200000000.0
13,165,1514,73.0,Đất thổ cư,Hẻm xe hơi,0,4800000000.0
12,153,1355,100.0,Đất nền dự án,"Hẻm xe hơi,Chưa có thổ cư",1,2500000000.0
12,148,1292,94.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,4500000000.0
23,296,2662,82.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,2500000000.0
15,180,1777,75.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Nở hậu",0,7500000000.0
16,210,2009,80.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,4999000000.0
12,148,1281,84.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,4600000000.0
12,147,1275,61.0,Đất thổ cư,Hẻm xe hơi,0,1450000000.0
23,299,2680,119.0,Đất thổ cư,Mặt tiền,1,1300000000.0
12,152,1321,208.0,Đất thổ cư,Mặt tiền,0,4500000000.0
17,217,2065,200.0,Đất thổ cư,Mặt tiền,0,7000000000.0
13,158,1440,72.0,Đất thổ cư,Thổ cư toàn bộ,1,5500000000.0
9,103,907,73.0,Đất thổ cư,,0,2900000000.0
23,306,2733,125.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,3290000000.0
9,102,902,69.2,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,3900000000.0
9,107,944,182.0,Đất nền dự án,,0,10010000000.0
20,266,2572,94.0,Đất thổ cư,Thổ cư toàn bộ,1,3650000000.0
18,225,2126,160.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,11900000000.0
24,312,2755,105.0,Đất thổ cư,Hẻm xe hơi,0,5670000000.0
18,225,2119,52.0,Đất thổ cư,Hẻm xe hơi,0,3750000000.0
14,169,1621,140.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,4500000000.0
12,145,1255,64.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,4400000000.0
14,169,1618,52.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,3750000000.0
12,152,1328,70.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,4130000000.0
13,157,1416,70.0,Đất thổ cư,Mặt tiền,0,5600000000.0
24,312,2755,85.5,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,5000000000.0
23,304,2720,100.0,Đất thổ cư,Hẻm xe hơi,0,3200000000.0
9,111,1004,100.0,Đất nền dự án,,0,5300000000.0
15,184,1807,120.0,Đất thổ cư,,0,10000000000.0
9,111,1002,50.0,Đất thổ cư,Hẻm xe hơi,1,2600000000.0
9,102,903,57.0,Đất thổ cư,,0,2920000000.0
20,253,2495,88.4,Đất thổ cư,,0,2939000000.0
12,152,1335,85.0,Đất thổ cư,"Mặt tiền,Nở hậu,Thổ cư toàn bộ,Hẻm xe hơi",0,5400000000.0
14,170,1647,72.0,Đất thổ cư,"Mặt tiền,Thổ cư 1 phần",0,2990000000.0
16,204,1955,82.0,Đất thổ cư,Hẻm xe hơi,0,5000000000.0
12,152,1325,70.0,Đất thổ cư,Mặt tiền,0,5200000000.0
14,170,1644,64.0,Đất nông nghiệp,,0,1650000000.0
14,169,1618,80.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",0,5000000000.0
24,311,2753,120.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền",0,4200000000.0
24,310,2748,127.0,Đất thổ cư,,0,1850000000.0
12,150,1309,54.0,Đất thổ cư,Mặt tiền,0,5390000000.0
15,184,1805,106.0,Đất thổ cư,Thổ cư toàn bộ,0,7350000000.0
12,153,1362,281.0,Đất thổ cư,Mặt tiền,0,10800000000.0
12,147,1271,54.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3350000000.0
24,312,2755,103.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,4850000000.0
9,109,985,50.4,Đất thổ cư,Hẻm xe hơi,0,3250000000.0
9,103,912,53.2,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,2590000000.0
24,310,2748,90.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3500000000.0
23,299,2681,106.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,2850000000.0
9,111,1002,150.0,Đất thổ cư,"Hẻm xe hơi,Mặt tiền",0,8600000000.0
23,302,2712,100.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,2950000000.0
20,263,2549,231.0,Đất thổ cư,Mặt tiền,0,3450000000.0
14,166,1537,52.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,4000000000.0
15,180,1777,75.0,Đất thổ cư,"Nở hậu,Hẻm xe hơi,Thổ cư toàn bộ",0,7500000000.0
7,80,813,206.0,Đất thổ cư,,0,8800000000.0
12,153,1347,100.0,Đất thổ cư,,0,4300000000.0
16,204,1953,50.4,Đất thổ cư,"Hẻm xe hơi,Mặt tiền,Thổ cư toàn bộ",0,6900000000.0
9,107,949,163.0,Đất nền dự án,Mặt tiền,0,13040000000.0
23,302,2701,59.0,Đất thổ cư,Thổ cư toàn bộ,0,590000000.0
19,244,2363,204.0,Đất thổ cư,,0,12500000000.0
13,156,1383,67.0,Đất thổ cư,Hẻm xe hơi,0,5800000000.0
14,166,1536,57.0,Đất thổ cư,"Mặt tiền,Nở hậu,Hẻm xe hơi,Thổ cư toàn bộ",0,3710000000.0
13,157,1416,86.7,Đất thổ cư,Mặt tiền,0,4790000000.0
12,153,1347,149.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,6000000000.0
13,156,1383,58.0,Đất thổ cư,Thổ cư toàn bộ,0,5900000000.0
12,145,1255,60.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,4099999999.9999995
12,145,1255,189.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,8000000000.0
12,145,1248,146.5,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,6500000000.0
12,145,1255,59.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,4300000000.0
12,145,1255,53.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,3900000000.0
23,305,2724,105.0,Đất thổ cư,Mặt tiền,0,3500000000.0
12,149,1296,90.0,Đất thổ cư,Mặt tiền,0,6950000000.0
21,269,2578,82.5,Đất nông nghiệp,Nở hậu,0,850000000.0
23,299,2680,100.0,Đất thổ cư,Mặt tiền,0,1300000000.0
20,266,2572,188.0,Đất thổ cư,Hẻm xe hơi,0,3000000000.0
13,156,1402,105.0,Đất thổ cư,,0,4750000000.0
13,156,1403,53.0,Đất thổ cư,Hẻm xe hơi,0,4400000000.0
13,156,1403,54.0,Đất thổ cư,Hẻm xe hơi,0,4450000000.0
12,146,1259,72.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ,Nở hậu",0,4250000000.0
24,310,2748,89.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3020000000.0
24,310,2749,84.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi",0,3950000000.0
9,104,918,63.0,Đất thổ cư,,0,3550000000.0
24,310,2749,110.0,Đất thổ cư,,0,4000000000.0
13,157,1426,210.0,Đất thổ cư,Mặt tiền,0,12500000000.0
12,143,1228,55.0,Đất thổ cư,Hẻm xe hơi,1,3790000000.0
12,143,1227,64.0,Đất thổ cư,Mặt tiền,0,3650000000.0
23,297,2673,61.0,Đất thổ cư,Mặt tiền,1,1500000000.0
23,299,2684,153.0,Đất thổ cư,Thổ cư toàn bộ,0,2900000000.0
23,299,2680,146.0,Đất nông nghiệp,"Mặt tiền,Nở hậu",0,555000000.0
13,156,1389,107.0,Đất thổ cư,Mặt tiền,0,9500000000.0
13,165,1522,123.0,Đất thổ cư,Hẻm xe hơi,0,7000000000.0
13,156,1391,91.0,Đất thổ cư,Mặt tiền,0,10800000000.0
2,16,180,109.49,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,6022000000.0
13,165,1518,50.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",1,4800000000.0
13,156,1410,90.0,Đất thổ cư,Hẻm xe hơi,0,5400000000.0
12,151,1313,70.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu",0,2300000000.0
14,167,1559,83.0,Đất thổ cư,,0,5600000000.0
12,151,1314,72.0,Đất thổ cư,,0,3800000000.0
24,310,2749,82.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Thổ cư toàn bộ",1,4050000000.0
13,165,1518,166.6,Đất thổ cư,Hẻm xe hơi,0,7200000000.0
23,304,2720,125.0,Đất thổ cư,"Thổ cư toàn bộ,Mặt tiền",0,1700000000.0
22,287,2624,113.0,Đất thổ cư,Mặt tiền,0,1200000000.0
20,252,2485,105.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3550000000.0
22,287,2624,90.0,Đất thổ cư,,0,1300000000.0
12,143,1227,90.0,Đất thổ cư,,0,2200000000.0
9,104,921,52.2,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,3950000000.0
16,208,1992,77.0,Đất thổ cư,Hẻm xe hơi,0,5000000000.0
14,166,1536,54.0,Đất thổ cư,"Nở hậu,Thổ cư toàn bộ,Hẻm xe hơi",0,3520000000.0
23,305,2725,80.0,Đất thổ cư,"Hẻm xe hơi,Nở hậu,Mặt tiền,Thổ cư toàn bộ",0,1350000000.0
13,156,1391,120.0,Đất thổ cư,,0,12000000000.0
13,160,1465,60.0,Đất thổ cư,"Mặt tiền,Hẻm xe hơi,Thổ cư toàn bộ",0,4850000000.0
13,165,1519,68.0,Đất thổ cư,,0,5300000000.0
14,166,1536,60.0,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,3900000000.0
19,245,2375,110.0,Đất thổ cư,"Hẻm xe hơi,Thổ cư toàn bộ",0,8600000000.0
19,245,2375,110.0,Đất thổ cư,Hẻm xe hơi,0,8800000000.0
24,312,2755,80.0,Đất thổ cư,Hẻm xe hơi,0,5080000000.0
9,107,561,200.0,Đất nền dự án,"Mặt tiền,Thổ cư toàn bộ",0,14500000000.0
14,172,1673,52.7,Đất thổ cư,"Mặt tiền,Thổ cư toàn bộ",0,3350000000.0
13,163,1500,68.2,Đất thổ cư,Hẻm xe hơi,0,3750000000.0
14,174,1726,62.0,Đất thổ cư,Thổ cư toàn bộ,0,3600000000.0
