price,rooms,toilets,floors,house_type,furnishing_sell,size,ward,district
3590000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,52.0,Phường Trường Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
7900000000.0,4,5,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,85.0,Phường Phú Mỹ,Quận 7
8000000000.0,4,4,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,47.7,Phường Tây Thạnh,Quận Tân Phú
5750000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,35.0,Phường 11,Quận Bình Thạnh
4450000000.0,5,0,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Phường Tân Thới Hiệp,Quận 12
6200000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,42.0,Phường 11,Quận Bình Thạnh
7800000000.0,5,5,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,42.0,Phường 14,Quận 10
5490000000.0,4,0,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,72.0,Phường Tân Thới Hiệp,Quận 12
3980000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,45.0,Phường Phú Trung,Quận Tân Phú
2000000000.0,4,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,20.0,Phường 3,Quận 5
5490000000.0,4,0,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,72.0,Phường Tân Thới Hiệp,Quận 12
3980000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,45.0,Phường Phú Trung,Quận Tân Phú
980000000.0,2,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,28.0,Phường Thạnh Lộc,Quận 12
6100000000.0,3,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường 10,Quận Tân Bình
6280000000.0,4,5,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,53.0,Phường Hiệp Thành,Quận 12
3000000000.0,3,2,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.0,Phường 2,Quận Phú Nhuận
15600000000.0,10,0,0.0,Nhà biệt thự,Nội thất đầy đủ,122.5,Xã Phước Kiển,Huyện Nhà Bè
7700000000.0,3,0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,40.0,Phường 7,Quận Phú Nhuận
12000000000.0,5,5,3.0,Nhà phố liền kề,Hoàn thiện cơ bản,100.0,Phường 13,Quận Bình Thạnh
2400000000.0,1,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,18.6,Phường 16,Quận 4
3890000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Phường 3,Quận Tân Bình
850000000.0,2,1,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,10.0,Phường 16,Quận 4
3890000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Phường 3,Quận Tân Bình
850000000.0,2,1,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,10.0,Phường 16,Quận 4
7200000000.0,4,5,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,56.0,Phường 10,Quận Gò Vấp
5600000000.0,5,4,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,39.3,Phường 4,Quận 4
780000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,20.0,Xã Thới Tam Thôn,Huyện Hóc Môn
2100000000.0,1,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,16.5,Phường 16,Quận 4
13800000000.0,8,6,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,105.0,Phường Tân Chánh Hiệp,Quận 12
7500000000.0,3,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,80.0,Phường Tăng Nhơn Phú B (Quận 9 cũ),Thành phố Thủ Đức
12800000000.0,5,6,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,60.0,Phường 12,Quận 10
6250000000.0,4,5,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,54.0,Phường Hiệp Thành,Quận 12
9500000000.0,7,0,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,100.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
14900000000.0,10,6,5.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,66.0,Phường 12,Quận 10
5750000000.0,4,0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,39.0,Phường 14,Quận 11
8500000000.0,3,3,0.0,"Nhà mặt phố, mặt tiền",Bàn giao thô,75.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
1420000000.0,2,1,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,10.0,Phường 4,Quận 4
6250000000.0,4,5,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,54.0,Phường Hiệp Thành,Quận 12
9500000000.0,7,0,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,100.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
14900000000.0,10,6,5.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,66.0,Phường 12,Quận 10
5750000000.0,4,0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,39.0,Phường 14,Quận 11
8500000000.0,3,3,0.0,"Nhà mặt phố, mặt tiền",Bàn giao thô,75.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
1420000000.0,2,1,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,10.0,Phường 4,Quận 4
8000000000.0,3,5,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,33.0,Phường 1,Quận 10
4850000000.0,2,3,3.0,Nhà phố liền kề,Nội thất đầy đủ,29.0,Phường 4,Quận 4
3890000000.0,3,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,48.0,Phường 14,Quận Gò Vấp
799000000.0,1,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,15.0,Xã Bình Hưng,Huyện Bình Chánh
1350000000.0,1,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,15.0,Phường 8,Quận Tân Bình
2100000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,70.0,Xã Phong Phú,Huyện Bình Chánh
4600000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,47.0,Phường Hiệp Phú (Quận 9 cũ),Thành phố Thủ Đức
13500000000.0,4,0,3.0,Nhà phố liền kề,Nội thất cao cấp,100.0,Phường Bình Trị Đông B,Quận Bình Tân
4900000000.0,3,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,70.0,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
13500000000.0,4,0,3.0,Nhà phố liền kề,Nội thất cao cấp,100.0,Phường Bình Trị Đông B,Quận Bình Tân
4900000000.0,3,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,70.0,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
1600000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Xã Đông Thạnh,Huyện Hóc Môn
4200000000.0,3,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Phường Tân Sơn Nhì,Quận Tân Phú
10400000000.0,5,0,0.0,Nhà biệt thự,Hoàn thiện cơ bản,95.0,Phường Sơn Kỳ,Quận Tân Phú
1080000000.0,4,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,101.12,Xã Bình Chánh,Huyện Bình Chánh
4750000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Phường Tân Quý,Quận Tân Phú
12800000000.0,3,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,60.0,Phường 7,Quận 5
12800000000.0,3,4,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,60.0,Phường 7,Quận 5
4500000000.0,3,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,56.0,Phường 12,Quận Gò Vấp
3550000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,30.0,Phường Phú Thọ Hòa,Quận Tân Phú
3000000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,40.0,Phường Đông Hưng Thuận,Quận 12
2970000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,63.99,Phường Bình Hưng Hoà A,Quận Bình Tân
1650000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,21.0,Phường Bình Hưng Hoà A,Quận Bình Tân
9000000000.0,5,3,4.0,"Nhà ngõ, hẻm",Bàn giao thô,45.0,Phường 1,Quận Phú Nhuận
1390000000.0,3,3,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,81.0,Xã Tân Kiên,Huyện Bình Chánh
6500000000.0,1,1,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,101.99,Phường Hiệp Thành,Quận 12
2900000000.0,3,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,42.0,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Thành phố Thủ Đức
1860000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,20.0,Phường 14,Quận Gò Vấp
8000000000.0,7,5,5.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,76.0,Phường Bình Trị Đông A,Quận Bình Tân
4170000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,52.0,Phường 17,Quận Gò Vấp
5000000000.0,1,1,1.0,Nhà phố liền kề,Hoàn thiện cơ bản,60.0,Phường 6,Quận 4
2600000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,56.0,Xã Tân Xuân,Huyện Hóc Môn
6390000000.0,4,0,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,85.0,Phường Hiệp Thành,Quận 12
13500000000.0,4,4,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,69.9,Phường An Khánh (Quận 2 cũ),Thành phố Thủ Đức
1450000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,23.0,Xã Phú Xuân,Huyện Nhà Bè
5000000000.0,4,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,26.0,Phường 9,Quận 10
760000000.0,2,2,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,90.0,Thị trấn Tân Túc,Huyện Bình Chánh
5200000000.0,7,5,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,82.01,Phường Bình Chiểu (Quận Thủ Đức cũ),Thành phố Thủ Đức
2350000000.0,3,2,3.0,Nhà phố liền kề,Nội thất đầy đủ,27.0,Thị trấn Nhà Bè,Huyện Nhà Bè
4000000000.0,1,1,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,75.0,Phường Tân Thới Nhất,Quận 12
4000000000.0,1,1,0.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,75.0,Phường Tân Thới Nhất,Quận 12
1350000000.0,3,3,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,125.0,Xã Tân Kiên,Huyện Bình Chánh
780000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,26.0,Phường Hiệp Thành,Quận 12
9800000000.0,4,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,128.0,Phường 9,Quận Phú Nhuận
4600000000.0,3,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,30.0,Phường 10,Quận 10
5800000000.0,6,6,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,126.0,Phường Tân Chánh Hiệp,Quận 12
8000000000.0,3,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,53.0,Phường 7,Quận Tân Bình
5700000000.0,4,0,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,51.01,Phường Thới An,Quận 12
8100000000.0,3,3,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,52.0,Phường 3,Quận Tân Bình
4490000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,58.0,Phường Tân Thới Hiệp,Quận 12
4190000000.0000005,4,3,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,119.0,Phường Thạnh Lộc,Quận 12
9150000000.0,4,0,33.0,"Nhà ngõ, hẻm",Nội thất cao cấp,52.0,Phường 5,Quận Bình Thạnh
2680000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,20.0,Phường 5,Quận Phú Nhuận
770000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.0,Xã Tân Hiệp,Huyện Hóc Môn
6000000000.0,4,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
1150000000.0,2,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,24.0,Xã Bà Điểm,Huyện Hóc Môn
1370000000.0,2,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,25.0,Xã Phú Xuân,Huyện Nhà Bè
1880000000.0,4,3,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,30.0,Phường Thới An,Quận 12
3600000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Phường Hiệp Thành,Quận 12
4550000000.0,4,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,48.0,Phường Hiệp Thành,Quận 12
850000000.0,2,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,52.5,Xã Đa Phước,Huyện Bình Chánh
4980000000.0,3,3,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,80.0,Thị trấn Nhà Bè,Huyện Nhà Bè
1450000000.0,3,2,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,50.0,Xã Đông Thạnh,Huyện Hóc Môn
1100000000.0,4,4,3.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,90.02,Thị trấn Tân Túc,Huyện Bình Chánh
1650000000.0,4,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Xã Đông Thạnh,Huyện Hóc Môn
580000000.0,1,1,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,20.0,Xã Phước Kiển,Huyện Nhà Bè
3100000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.6,Phường 14,Quận Gò Vấp
13500000000.0,8,6,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,80.0,Phường 4,Quận Tân Bình
1150000000.0,2,2,1.0,"Nhà ngõ, hẻm",Nội thất cao cấp,25.0,Phường Hiệp Thành,Quận 12
8500000000.0,3,3,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,55.7,Phường An Lạc A,Quận Bình Tân
1300000000.0,4,2,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,95.03,Xã Tân Nhựt,Huyện Bình Chánh
940000000.0,4,3,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,75.02,Thị trấn Tân Túc,Huyện Bình Chánh
2780000000.0,4,4,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức
2780000000.0,4,4,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức
3900000000.0,4,4,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.0,Phường 13,Quận Bình Thạnh
8199999999.999999,4,4,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,69.0,Phường 12,Quận Gò Vấp
1680000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.0,Phường Bình Trị Đông B,Quận Bình Tân
3850000000.0,1,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,44.2,Phường 16,Quận Gò Vấp
3150000000.0,3,4,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,30.0,Phường Bình Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
9600000000.0,4,3,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,60.0,Phường 12,Quận 10
3000000000.0,3,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,26.0,Phường 17,Quận Bình Thạnh
5800000000.0,3,3,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,57.0,Phường Phú Thọ Hòa,Quận Tân Phú
6500000000.0,4,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.2,Phường Phú Thọ Hòa,Quận Tân Phú
7450000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,60.0,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Thành phố Thủ Đức
7450000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,60.0,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Thành phố Thủ Đức
7700000000.0,4,5,0.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,76.0,Phường 14,Quận Gò Vấp
2280000000.0,2,2,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Xã Xuân Thới Sơn,Huyện Hóc Môn
6100000000.0,3,3,0.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,52.0,Phường Linh Đông (Quận Thủ Đức cũ),Thành phố Thủ Đức
12490000000.0,4,0,0.0,Nhà biệt thự,Nội thất cao cấp,100.0,Phường Thới An,Quận 12
1500000000.0,3,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,22.4,Xã Phú Xuân,Huyện Nhà Bè
3400000000.0,4,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,44.0,Phường 11,Quận Gò Vấp
6900000000.0,4,4,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,68.0,Phường 9,Quận Gò Vấp
3400000000.0,4,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,44.0,Phường 11,Quận Gò Vấp
6900000000.0,4,4,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,68.0,Phường 9,Quận Gò Vấp
8100000000.0,4,4,3.0,Nhà phố liền kề,Hoàn thiện cơ bản,78.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
2500000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,25.0,Phường Cô Giang,Quận 1
4500000000.0,3,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,28.0,Phường Sơn Kỳ,Quận Tân Phú
7980000000.0,4,3,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,42.0,Phường 5,Quận 10
1870000000.0,4,3,3.0,Nhà phố liền kề,Nội thất cao cấp,28.5,Phường Thới An,Quận 12
6000000000.0,3,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,41.01,Phường 1,Quận Phú Nhuận
6480000000.0,5,5,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,76.0,Phường Hiệp Thành,Quận 12
4360000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,49.0,Phường Tân Thới Hiệp,Quận 12
4360000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,49.0,Phường Tân Thới Hiệp,Quận 12
7900000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,68.0,Phường 14,Quận Tân Bình
3700000000.0,2,2,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,25.0,Phường 3,Quận Phú Nhuận
5500000000.0,3,3,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,50.0,Phường 9,Quận 8
7200000000.0,5,3,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,57.0,Phường Tân Tạo,Quận Bình Tân
11900000000.0,4,0,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,55.9,Phường 12,Quận 3
5800000000.0,3,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,43.0,Phường 11,Quận Gò Vấp
6600000000.0,3,2,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,71.0,Phường 6,Quận Bình Thạnh
10000000000.0,4,4,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,45.0,Phường Võ Thị Sáu,Quận 3
3650000000.0,2,2,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,27.0,Phường 3,Quận Phú Nhuận
3750000000.0,2,2,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,70.0,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
8300000000.000001,4,5,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,85.0,Phường Phú Mỹ,Quận 7
1250000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,36.0,Xã Bình Hưng,Huyện Bình Chánh
5800000000.0,6,6,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,120.01,Phường Hiệp Thành,Quận 12
4650000000.0,3,2,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,94.99,Xã Bà Điểm,Huyện Hóc Môn
10300000000.0,5,6,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,72.0,Phường 12,Quận Bình Thạnh
8500000000.0,4,4,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,80.0,Phường Linh Trung (Quận Thủ Đức cũ),Thành phố Thủ Đức
8500000000.0,4,4,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,80.0,Phường Linh Trung (Quận Thủ Đức cũ),Thành phố Thủ Đức
7000000000.0,7,6,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,84.0,Phường Linh Chiểu (Quận Thủ Đức cũ),Thành phố Thủ Đức
5800000000.0,5,6,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,75.3,Phường Tân Tạo,Quận Bình Tân
1250000000.0,2,1,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,40.0,Xã Vĩnh Lộc A,Huyện Bình Chánh
5200000000.0,4,5,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,78.0,Phường 15,Quận 8
7200000000.0,4,5,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Phường 12,Quận Gò Vấp
13000000000.0,5,0,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,100.0,Phường Bình Trị Đông B,Quận Bình Tân
3600000000.0,3,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,112.01,Xã Bình Hưng,Huyện Bình Chánh
4700000000.0,6,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,57.0,Phường Phú Thạnh,Quận Tân Phú
9000000000.0,4,5,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,35.0,Phường 12,Quận 10
13500000000.0,4,0,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,90.0,Phường 1,Quận 11
4490000000.0,4,3,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,57.0,Phường Tân Thới Hiệp,Quận 12
1600000000.0,2,0,0.0,Nhà phố liền kề,Hoàn thiện cơ bản,15.0,Phường 8,Quận Tân Bình
3800000000.0,4,3,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,51.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
8000000000.0,5,0,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Phường 11,Quận 11
7650000000.0,4,3,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,59.0,Phường 9,Quận 11
7200000000.0,5,0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,67.0,Phường Phú Thạnh,Quận Tân Phú
7490000000.0,10,6,0.0,Nhà phố liền kề,Hoàn thiện cơ bản,120.0,Phường Thạnh Mỹ Lợi (Quận 2 cũ),Thành phố Thủ Đức
3900000000.0,3,2,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,52.0,Phường Trường Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
7890000000.0,5,5,4.0,Nhà phố liền kề,Nội thất cao cấp,70.0,Phường Linh Đông (Quận Thủ Đức cũ),Thành phố Thủ Đức
799000000.0,1,1,1.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,15.0,Xã Bình Hưng,Huyện Bình Chánh
5670000000.0,4,4,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,65.0,Phường 15,Quận 10
2950000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,71.0,Xã Phú Xuân,Huyện Nhà Bè
12950000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,90.0,Phường Phú Thuận,Quận 7
6500000000.0,5,5,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,100.0,Phường Bình Hưng Hoà B,Quận Bình Tân
1490000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,21.0,Phường Đông Hưng Thuận,Quận 12
2650000000.0,2,2,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,24.0,Phường 2,Quận Tân Bình
1200000000.0,3,3,0.0,"Nhà ngõ, hẻm",Nội thất cao cấp,87.98,Xã Quy Đức,Huyện Bình Chánh
590000000.0,3,3,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,10.0,Xã Xuân Thới Thượng,Huyện Hóc Môn
12390000000.0,3,3,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,53.0,Phường 10,Quận Tân Bình
6390000000.0,2,0,0.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,81.0,Phường Bình Hưng Hoà A,Quận Bình Tân
2550000000.0,2,3,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,27.0,Phường 16,Quận 4
4950000000.0,4,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,50.0,Phường Bình Hưng Hoà B,Quận Bình Tân
4600000000.0,4,3,3.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,56.7,Thị trấn Nhà Bè,Huyện Nhà Bè
1900000000.0,1,2,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,25.0,Phường Bình Hưng Hoà B,Quận Bình Tân
13700000000.0,4,0,0.0,Nhà phố liền kề,Hoàn thiện cơ bản,92.5,Phường Phú Mỹ,Quận 7
7500000000.0,4,5,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,62.0,Xã Bình Hưng,Huyện Bình Chánh
7500000000.0,3,3,2.0,Nhà biệt thự,Nội thất cao cấp,125.0,Phường Linh Đông (Quận Thủ Đức cũ),Thành phố Thủ Đức
700000000.0,3,2,0.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,100.0,Xã Tân Kiên,Huyện Bình Chánh
7500000000.0,3,3,2.0,Nhà biệt thự,Nội thất cao cấp,125.0,Phường Linh Đông (Quận Thủ Đức cũ),Thành phố Thủ Đức
